gene	IgG.C13	IgG.C15	IgG.C16	IgG.C20	IgG.C25	IgG.C26	IgG.C27	IgG.C28	IgG.C29	IgG.C32	IgG.C35	IgG.C37	IgG.C40	IgG.C41	IgG.C42	IgG.C43	IgG.C44	IgG.C47	IgG.C48	IgG.C49	IgG.C51	IgG.C52	IgG.CC	average	median
IGHV3-23D:IGHD1-26:IGHJ2	0	0	0	0	9.19377019916009e-05	0.00013370974111120073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8107583957739841e-06	0.0
IGHV3-7:IGHD5-5:IGHJ1	0	0	0	0	9.19377019916009e-05	0.00013370974111120073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8107583957739841e-06	0.0
IGHV3-64D:IGHD2-21:IGHJ5	0	0	0	8.604204444501829e-05	3.064590066386696e-05	0	0	0	0	0	0	5.313090693926877e-05	0	5.559298816758881e-05	0	0	0	0	0	0	0	0	0	9.8005147919888182e-06	0.0
IGHV3-64D:IGHD2-15:IGHJ5	0	0	0	8.604204444501829e-05	3.064590066386696e-05	0	0	0	0	0	0	5.313090693926877e-05	0	5.559298816758881e-05	0	0	0	0	0	0	0	0	0	9.8005147919888182e-06	0.0
IGHV3-69-1:IGHD2-2:IGHJ3	0	0	0	0.00017208408889003658	3.064590066386696e-05	0	0	2.2643108977358865e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7988303709244525e-06	0.0
IGHV3-NL1:N/A:IGHJ4	0	0	0	0	0	0.00013370974111120073	9.131491190267113e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7836805658205155e-06	0.0
IGHV3-7:IGHD5-18:IGHJ2	0	0	0	0	0	0.00013370974111120073	9.131491190267113e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7836805658205155e-06	0.0
IGHV3-7:IGHD5-5:IGHJ2	0	0	0	0	0	0.00013370974111120073	9.131491190267113e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7836805658205155e-06	0.0
IGHV3-53:IGHD5/OR15-5a:IGHJ6	0	0	0	0	1.532295033193348e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00020945095051459368	0	0	0	0	0	9.7727782976750931e-06	0.0
IGHV4-34:IGHD1/OR15-1a:IGHJ2	0	0	0	0	4.596885099580045e-05	5.348389644448029e-05	0	7.245794872754837e-05	0	0	0	0	5.263027857937478e-05	0	0	0	0	0	0	0	0	0	0	9.7626510759653874e-06	0.0
IGHV4-34:IGHD1/OR15-1b:IGHJ2	0	0	0	0	4.596885099580045e-05	5.348389644448029e-05	0	7.245794872754837e-05	0	0	0	0	5.263027857937478e-05	0	0	0	0	0	0	0	0	0	0	9.7626510759653874e-06	0.0
IGHV2-70:IGHD4-17:IGHJ3	0	0	0	0	4.596885099580045e-05	6.685487055560037e-05	4.5657455951335566e-05	0	0	0	0	0	6.578784822421847e-05	0	0	0	0	0	0	0	0	0	0	9.7508272055197752e-06	0.0
IGHV3-11:IGHD2-2:IGHJ1	0	0	0	0	0	0	0	9.057243590943546e-05	0	0	0	6.375708832712255e-05	0	0	0	0	0	6.981698350486457e-05	0	0	0	0	0	9.7455003365835901e-06	0.0
IGHV1-2:IGHD2-2:IGHJ1	0	0	0	0	3.677508079664036e-05	5.348389644448029e-05	6.696426872862551e-05	0	0	0	0	0	0	6.671158580110658e-05	0	0	0	0	0	0	0	0	0	9.7362970335153357e-06	0.0
IGHV3-49:IGHD2/OR15-2a:IGHJ6	0	0	0	0	0	0	2.2828727975667783e-05	0	0	0	0	0.00015939272081780636	0	4.169474112569162e-05	0	0	0	0	0	0	0	0	0	9.7354865182245982e-06	0.0
IGHV3-49:IGHD2/OR15-2b:IGHJ6	0	0	0	0	0	0	2.2828727975667783e-05	0	0	0	0	0.00015939272081780636	0	4.169474112569162e-05	0	0	0	0	0	0	0	0	0	9.7354865182245982e-06	0.0
IGHV4-4:IGHD4/OR15-4b:IGHJ6	0	5.537037242112489e-05	0.00010761836375843921	0	0	0	6.087660793511408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7332758310729631e-06	0.0
IGHV4-4:IGHD4/OR15-4a:IGHJ6	0	5.537037242112489e-05	0.00010761836375843921	0	0	0	6.087660793511408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7332758310729631e-06	0.0
IGHV4-59:IGHD2-15:IGHJ1	0	0	0	0	0.0001838754039832018	0	0	0	0	0	0	3.984818020445159e-05	0	0	0	0	0	0	0	0	0	0	0	9.7271123559849304e-06	0.0
IGHV3-30-3:N/A:IGHJ3	0	0	0	0	0	0	9.131491190267113e-05	0	0	0	0	0	0.00013157569644843694	0	0	0	0	0	0	0	0	0	0	9.690896015265568e-06	0.0
IGHV3-9:IGHD5-5:IGHJ3	0	0	0	0	0	0	9.131491190267113e-05	0	0	0	0	0	0.00013157569644843694	0	0	0	0	0	0	0	0	0	0	9.690896015265568e-06	0.0
IGHV3-15:IGHD5/OR15-5a:IGHJ3	0	0	0	8.604204444501829e-05	0	0	3.043830396755704e-05	0	0	0	0	0	0	0	0	0.00010589361503858745	0	0	0	0	0	0	0	9.6684331935288163e-06	0.0
IGHV3-15:IGHD5/OR15-5b:IGHJ3	0	0	0	8.604204444501829e-05	0	0	3.043830396755704e-05	0	0	0	0	0	0	0	0	0.00010589361503858745	0	0	0	0	0	0	0	9.6684331935288163e-06	0.0
IGHV3-23D:IGHD2-2:IGHJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010589361503858745	0	0.00011636163917477427	0	0	0	0	0	9.663271922320075e-06	0.0
IGHV1/OR15-1:IGHD4-4:IGHJ4	0	0	0	4.3021022222509145e-05	1.532295033193348e-05	2.228495685186679e-05	0	0	5.854988332959924e-05	0	3.324808524277092e-05	0	2.1929282741406158e-05	2.7796494083794406e-05	0	0	0	0	0	0	0	0	0	9.6588119479947885e-06	0.0
IGHV1/OR15-1:IGHD4-11:IGHJ4	0	0	0	4.3021022222509145e-05	1.532295033193348e-05	2.228495685186679e-05	0	0	5.854988332959924e-05	0	3.324808524277092e-05	0	2.1929282741406158e-05	2.7796494083794406e-05	0	0	0	0	0	0	0	0	0	9.6588119479947885e-06	0.0
IGHV3-69-1:IGHD3-16:IGHJ5	0	0.00013842593105281223	0	0	0	0	0	0	0	0	0	0	0	8.338948225138323e-05	0	0	0	0	0	0	0	0	0	9.6441484045302379e-06	0.0
IGHV4-38-2:IGHD2/OR15-2b:IGHJ6	0	0	0.00010761836375843921	0	0	0	0	0	0	0	0	0	0.00011403227025531203	0	0	0	0	0	0	0	0	0	0	9.6369840875544015e-06	0.0
IGHV4-38-2:IGHD2/OR15-2a:IGHJ6	0	0	0.00010761836375843921	0	0	0	0	0	0	0	0	0	0.00011403227025531203	0	0	0	0	0	0	0	0	0	0	9.6369840875544015e-06	0.0
IGHV2-5:IGHD6-25:IGHJ6	0	0.0001845679080704163	0	0	3.677508079664036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6236082116111587e-06	0.0
IGHV3-33:IGHD3-22:IGHJ2	0	0	0	0	0	0	0	0.00018114487181887092	0	0	3.989770229132511e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.6105467004433058e-06	0.0
IGHV3-30-5:IGHD1/OR15-1b:IGHJ3	0	0	0	0	1.838754039832018e-05	0	0	0	4.68399066636794e-05	0	0	0	9.210298751390587e-05	0	0	6.353616902315249e-05	0	0	0	0	0	0	0	9.602895808654693e-06	0.0
IGHV1/OR15-1:IGHD3-22:IGHJ4	0	0	0	0	0	0	6.087660793511408e-05	0	0	0	0	0.00015939272081780636	0	0	0	0	0	0	0	0	0	0	0	9.5769273370834972e-06	0.0
IGHV3-30:IGHD6-13:IGHJ2	0	0	0	0	0	5.348389644448029e-05	0	0	0	0	0	0	0	0.00016677896450276647	0	0	0	0	0	0	0	0	0	9.5766461281411635e-06	0.0
IGHV3-15:IGHD2-8:IGHJ6	0	0	0	0	6.435639139412064e-05	0	0	0	0	0	0	6.375708832712255e-05	0	0	0	0	0	0	0	9.211425237769876e-05	0	0	0	9.5751187869105183e-06	0.0
IGHV3-7:IGHD1-14:IGHJ3	0	0	0	0	3.677508079664036e-05	0	0	0	0	0	0.00011969310687397535	6.375708832712255e-05	0	0	0	0	0	0	0	0	0	0	0	9.575011999901663e-06	0.0
IGHV1-69-2:IGHD2-2:IGHJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.989770430591987e-05	0	0	0.00013966984376764067	0	9.5464151336330677e-06	0.0
IGHV1-69-2:IGHD3-10:IGHJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.989770430591987e-05	0	0	0.00013966984376764067	0	9.5464151336330677e-06	0.0
IGHV1-69-2:IGHD2-15:IGHJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.989770430591987e-05	0	0	0.00013966984376764067	0	9.5464151336330677e-06	0.0
IGHV1-69:IGHD1-20:IGHJ1	0	0	0	0	7.355016159328072e-06	0	0	0	9.36798133273588e-05	0	0	0	2.631513928968739e-05	0	0	0	0	0	0	9.211425237769876e-05	0	0	0	9.5419226588727394e-06	0.0
IGHV1-46:IGHD1-20:IGHJ6	0	0	0	0	0	5.348389644448029e-05	0	6.038162393962363e-05	0	0	0	6.375708832712255e-05	0	4.169474112569162e-05	0	0	0	0	0	0	0	0	0	9.5355369494312199e-06	0.0
IGHV2-70D:IGHD3-16:IGHJ6	0	0	0.000134522954698049	0	0	0	0	0	0	0	0	0	0	0	8.478662848295615e-05	0	0	0	0	0	0	0	0	9.5351992687393548e-06	0.0
IGHV2-70D:IGHD5-5:IGHJ6	0	0	0.000134522954698049	0	0	0	0	0	0	0	0	0	0	0	8.478662848295615e-05	0	0	0	0	0	0	0	0	9.5351992687393548e-06	0.0
IGHV2-70D:IGHD5-18:IGHJ6	0	0	0.000134522954698049	0	0	0	0	0	0	0	0	0	0	0	8.478662848295615e-05	0	0	0	0	0	0	0	0	9.5351992687393548e-06	0.0
IGHV5-51:IGHD6-19:IGHJ1	0	0	0	0	0	0	0	0	0	0	0	0	0.0002192928274140616	0	0	0	0	0	0	0	0	0	0	9.5344707571331134e-06	0.0
IGHV1-18:IGHD2-8:IGHJ1	0	0	0	0	9.19377019916009e-05	0	0	0	0	0	0	0	0	0	0	0.00012707233804630497	0	0	0	0	0	0	0	9.5221756538219944e-06	0.0
IGHV4-39:IGHD3/OR15-3b:IGHJ1	0	0	0	0	0	0	9.131491190267113e-05	0	0	0	0	0	0	0	0	0.00012707233804630497	0	0	0	0	0	0	0	9.4950978238685258e-06	0.0
IGHV3-NL1:IGHD3-9:IGHJ3	0	0	0	0	0.0001838754039832018	0	0	0	0	0	0	0	0	0	3.391465139318246e-05	0	0	0	0	0	0	0	0	9.4691328424514898e-06	0.0
IGHV3-23D:IGHD4-4:IGHJ3	0	0	0	0	4.596885099580045e-05	7.131186192597372e-05	0	0	0	0	9.974425572831278e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.4358682021776942e-06	0.0
IGHV3-23:IGHD4-4:IGHJ3	0	0	0	0	4.596885099580045e-05	7.131186192597372e-05	0	0	0	0	9.974425572831278e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.4358682021776942e-06	0.0
IGHV4-30-2:IGHD5-24:IGHJ6	0	0	0	0	0	0	6.087660793511408e-05	0	0.00015613302221226464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4352013107555972e-06	0.0
IGHV3-66:IGHD4-11:IGHJ6	0	0	0	0	0	0.00013370974111120073	2.2828727975667783e-05	6.038162393962363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4313083924561795e-06	0.0
IGHV3-66:IGHD4-4:IGHJ6	0	0	0	0	0	0.00013370974111120073	2.2828727975667783e-05	6.038162393962363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4313083924561795e-06	0.0
IGHV4-39:IGHD5/OR15-5b:IGHJ6	0	0	0.00010761836375843921	0	0	0	3.652596476106845e-05	7.245794872754837e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4174903150893922e-06	0.0
IGHV1-69:IGHD4/OR15-4a:IGHJ3	0	4.614197701760407e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001695732569659123	0	0	0	0	0	0	0	0	9.3789232166746249e-06	0.0
IGHV1-69:IGHD4/OR15-4b:IGHJ3	0	4.614197701760407e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001695732569659123	0	0	0	0	0	0	0	0	9.3789232166746249e-06	0.0
IGHV1-18:IGHD3/OR15-3a:IGHJ1	0	0	0	0	4.596885099580045e-05	0	0	0	0	0	0	0	0	0	0.0001695732569659123	0	0	0	0	0	0	0	0	9.3713959983353368e-06	0.0
IGHV1-18:IGHD3/OR15-3b:IGHJ1	0	0	0	0	4.596885099580045e-05	0	0	0	0	0	0	0	0	0	0.0001695732569659123	0	0	0	0	0	0	0	0	9.3713959983353368e-06	0.0
