gene	IgG.C13	IgG.C15	IgG.C16	IgG.C20	IgG.C25	IgG.C26	IgG.C27	IgG.C28	IgG.C29	IgG.C32	IgG.C35	IgG.C37	IgG.C40	IgG.C41	IgG.C42	IgG.C43	IgG.C44	IgG.C47	IgG.C48	IgG.C49	IgG.C51	IgG.C52	IgG.CC	average	median
IGHV3-73	0.002487493435781211	0.004800192007680305	0.005154639175257732	0.0031266750044666777	0.0021900296870690926	0.0033211951557996374	0.0039868082752036816	0.0044830604359242555	0.0016356015947115547	0.000686506710603096	0.0040487730457335344	0.0059039622146418265	0.006311778927074092	0.0029293156142286628	0.0017776197671318104	0.003893719985908441	0.004909581867277637	0.005387850397353966	0.0010471935213627478	0.005703422053231939	0.006827492034592627	0.009088430428065073	0.015253590949536036	0.0045632579255928543	0.0040487730457335344
IGHV2-70	0.002902075675078079	0.004296171846873873	0.004951577631990003	0.0047570126853671586	0.007954404122663296	0.004040787439556225	0.00338200674774081	0.00497406229319215	0.005227110096432344	0.00514880032952322	0.004694229618241778	0.005983618847696517	0.005680601034366683	0.005770751760030466	0.005036589340206796	0.0065822409285595075	0	0.001795950132451322	0.0019198547891650375	0.00040738728951656713	0.011075709300561372	0.002726529128419522	0.001271132579128003	0.0043729827659461182	0.0047570126853671586
IGHV4-30-2	0.0028606174511483923	0.0020560822432897307	0.005795064042486723	0.0032755642903936626	0.0153518377323189	0.0029376761913799173	0.006321938836394409	0.002775227888905492	0.0029849729103485875	0.00521745100058353	0.004764643062515405	0.0027176968924541743	0.005271291734247331	0.004799195414644626	0.0031799642500913495	0.0076391077818775115	0.0015956141068652321	0.0001795950132451322	0.0026354370287629152	0.0013851167843563282	0.005188893946290396	0.00490775243115514	0.00406762425320961	0.0042568854472593261	0.0032755642903936626
IGHV1-69-2	0.0008291644785937369	0.0050402016080643205	0.0014058106841611997	0.003238341968911916	0.0024333663189656583	0.0018978258033140786	0.0008949977760661326	0.002401639519245137	0.0044979043854567755	0.002746026842412384	0.0025524873549189675	0.006466244330322	0.0041887260152400786	0.0029293156142286628	0.0026664296506977154	0.006118702834998979	0.004909581867277637	0.000897975066225661	0.0031415805640882433	0.0069255839217816405	0.007737824305871643	0.012723802599291102	0.0006355662895640015	0.0037947434695520719	0.0029293156142286628
IGHV4-30-4	0.0039385312733202504	0.0014400576023040916	0.006232427366447985	0.0013400035733428619	0.004261094798544309	0.0016368747553583928	0.007328133305850576	0.002588433704075314	0.006113060960234435	0.0035698348951360994	0.0002464470549576934	0.0006747385388162088	0.0030985096551090995	0.0035151787370743958	0.0035552395342636207	0.0008343685684089517	0.0073643728009164565	0.0031728452339973355	0.0026179838034068696	0.0034627919608908203	0.007282658170232135	0.006058953618710049	0.005720096606076013	0.0037414189790206075	0.0035151787370743958
IGHV3-43	0.0008291644785937369	0.005200208008320331	0.007029053420805998	0.006402239294860341	0.008435669905747616	0.0032025810430925073	0.0031460527885961024	0.004429690668829919	0.0028623027907452208	0.002059520131809288	0.003168604992313201	0.002905124264347565	0.0029646234354438914	0.0017575893685371979	0.0037033745148579386	0.0033374742736358067	0.004909581867277637	0.0011973000883008812	0.0013089919017034348	0.005499728408473656	0.0009103322712790169	0.005453058256839044	0.0004237108597093343	0.0035276511753965069	0.003168604992313201
IGHV7-4-1	0.004974986871562422	0.000960038401536061	0	0.00960335894229051	0.0018709883252491506	0.0016605975778998187	0.007648162813656043	0.0016010930128300912	0.0057246055814904415	0.004119040263618576	0.0015843024961566005	0.0022491284627206955	0.008262692413624265	0.002196986710671497	0.0017776197671318104	0.0007416609496968459	0.0073643728009164565	0.002469431432120568	0.0020943870427254955	0.0006110809342748507	0.0004551661356395084	0.010906116513678088	0.001271132579128003	0.0034846500012442523	0.0020943870427254955
IGHV3-64	0.0012437467178906055	0.0032801312052482086	0.006872852233676976	0.004824012864034304	0.0026469618069637556	0.0027834778448606484	0.00464042786317925	0.0021347906837734546	0.0019354618870753397	0.002631609057311868	0.0058325803006654105	0.0039687745998425615	0.0025973926615050352	0.003280833487936103	0.0044440494178295264	0.0029666437987873836	0.009164552818918257	0.0013768951015460135	0.0010471935213627478	0.0017925040738728953	0.002913063268092854	0	0.0040252531672386755	0.0033218786252874719	0.0029130632680928539
IGHV3-64D	0.004145822392968685	0.0031201248049921985	0.0009372071227741331	0.004615567863736524	0.0004866732637931317	0.0028467387049711176	0.0011716334523047555	0.0006404372051320365	0.0016356015947115547	0.006521813750729412	0.001760336106840667	0.004919968512201522	0.004292009670410382	0.0025485045843789368	0.0035552395342636207	0.001112491424545269	0.0008182636445462729	0.005687175419429186	0.0013962580284836636	0.003259098316132537	0.005461993627674101	0	0.002754120588110673	0.0027690034614404517	0.0027541205881106731
IGHV3-69-1	0.0015477736933749754	0.002136085443417736	0.0039362699156513595	0.0024715621463879452	0.0009273829415613565	0.0017515350643086186	0.002842295967628203	0.0008485792967999484	0.002248952192728388	0.0026773761713520744	0.001865956273251107	0.0028723244742662225	0.0010787403984453903	0.002192104517981116	0.0029626996118863507	0.0020766506591511687	0.0027002700270027003	0.0013020638460272084	0.0010471935213627478	0.0015888104291146116	0.0015020482476103777	0	0.002160925384517605	0.001945113053209879	0.0020766506591511687
IGHV1/OR15-1	0.001865620076835908	0.000960038401536061	0.00031240237425804435	0.0026800071466857238	0.0045558024971745935	0.0017080432229826708	0.0015567537074604855	0.0019479964989432776	0.001669676627934712	0.00171626677650774	0.002493809484690945	0.0014994189751471303	0.0027045016372372016	0.0006835069766533547	0.0021726463820499905	0.002085921421022379	0.0024547909336388187	0.00022449376655641525	0.0034906450712091593	0.0012900597501357958	0.00030344409042633893	0.0024235814474840196	0.001271132579128003	0.0018291547758999464	0.00171626677650774
IGHV3-20	0.0008291644785937369	0.0004800192007680305	0	0.0018760050026800066	0.002108917476436904	0.001233586772154151	0.0009763612102539629	0	0.0004089003986778887	0.000686506710603096	0.0002464470549576934	0.0022491284627206955	0.0005737980842794629	0.003954576079208695	0.0007110479068527241	0.0005562457122726345	0	0	0.0018325886623848087	0.0028517110266159697	0.0006827492034592626	0	0.013346892080844032	0.0015480280662505982	0.00068650671060309604
IGHV2-26	0.0016583289571874737	0.0014400576023040916	0.0018744142455482662	0.0017866714311238158	0.0016492816161878352	0.0007116846762427794	0.001741177491619567	0.0019213116153961095	0.0016356015947115547	0.001373013421206192	0.002464470549576934	0.0015462758181204782	0.0029263702298252606	0.001025260464980032	0.001629484786537493	0.0008343685684089517	0.0024547909336388187	0.0022449376655641526	0	0.00027159152634437803	0.0018206645425580337	0	0	0.0014352068581340094	0.0016356015947115547
IGHV3-13	0.0008291644785937369	0.0003360134405376213	0.0028116213683223993	0.0023226728604609607	0.001403241243936863	0.0010556656030934562	0.0014564054719621612	0.0005443716243622311	0.00253518247180291	0.001029760065904644	8.801680534203336e-05	0.0007028526446002174	0.0007459375095633017	0.0009520275746243155	0.0013332148253488577	0.0005562457122726345	0.0036821864004582283	0.0033674064983462287	0.00026179838034068694	0.0016295491580662685	0.00030344409042633893	0.0004544215214032537	0.0023304097284013387	0.0013361569338335084	0.0010297600659046439
IGHV3-NL1	0.0016583289571874737	0	0	0.0008933357155619079	0.0025955907402300357	0.0021350540287283382	0.0016272686837566048	0.001280874410264073	0.0020445019933894434	0.000686506710603096	0.0021124033282088005	0.0011245642313603478	0.0012241025797961873	0.0008787946842685989	0.002518294670103398	0.001223740566999796	0	0.003591900264902644	0.0010471935213627478	0.0008147745790331343	0.0004551661356395084	0	0.002542265158256006	0.0013241156938979192	0.0012237405669997959
IGHV4/OR15-8	0.0008291644785937369	0.0036801472058882335	0.0009372071227741331	0.00044666785778095394	0.0012572392647989235	0.0003756113569059114	0.0017899955521322652	0.0010673953418867275	0.0009541009302484068	0.0018535681186283594	7.04134442736267e-05	0.0006185103272481914	0.0013771154022707108	0.0007323289035571657	0.0005925399223772702	0.0001112491424545269	0.0024547909336388187	0	0	0.003259098316132537	0.0009103322712790169	0.001514738404677512	0	0.0010796614911976969	0.00091033227127901685
IGHV3-43D	0.0008291644785937369	0.0025601024040961626	0.00046860356138706655	0.0005955571437079386	0.00016222442126437723	0.00047445645082851964	0.0002983325920220442	0.0012275046431697366	0.001226701196033666	0.000686506710603096	0.0010562016641044003	0.0024834126775874345	0.0018744070753129117	0.0008787946842685989	0.00014813498059431754	0.0005562457122726345	0	0.0065851504856548485	0.0010471935213627478	0	0.0009103322712790169	0	0.0004237108597093343	0.0010649016319066343	0.00068650671060309604
IGHV1-58	0	0.001680067202688107	0.0014058106841611997	0	0.00040556105316094307	0.00011861411270712991	0.0008949977760661326	0.0011207651089810639	0.003475653388762054	0.000343253355301548	0.0010562016641044003	0.0008434231735202609	0.0003442788505676777	0.0002929315614228663	0	0.002503105705226855	0.0024547909336388187	0	0.0015707902820441216	0.0008147745790331343	0.0009103322712790169	0	0.0006355662895640015	0.00090743121705344921	0.00081477457903313425
IGHV7-81	0	0.0004800192007680305	0	0.00044666785778095394	0.002790260045747288	0.0009489129016570393	0.00016272686837566047	0.00032021860256601823	0.0008178007973557774	0.001373013421206192	0.0010562016641044003	0.0005622821156801739	0.0004590384674235703	0.0014646578071143314	0.0017776197671318104	0.001112491424545269	0	0.000897975066225661	0.0031415805640882433	0	0	0	0	0.00077441159007697483	0.0004800192007680305
IGHV2-70D	0.00041458223929686844	0.0004800192007680305	0.001015307716338644	0.001317670180453814	5.407480708812574e-05	0.00011861411270712991	0.0002576508749281291	0.00026684883547168183	0.0005452005315705182	0	0.00011735574045604446	0.0011479926528470217	5.7379808427946284e-05	0.0008787946842685989	0.0004444049417829526	0.001019783805833163	0	0.0004489875331128305	0.0008726612678022897	0	0.0015172204521316946	0.0009088430428065074	0	0.00051666923600399964	0.00044440494178295259
IGHV3-71	0	0.00016000640025601017	0.0009372071227741331	0.0005657792865225417	0.0007543435588793541	0.0002925814780109204	0.00029019624860326113	0.0002134790683773455	0.0002998602923637851	0.000228835570201032	0.0008332257572379158	0.00022022716197473476	0.00030220032438718375	0.0001952877076152442	0.00011850798447545403	0.00018541523742421148	0.0004909581867277638	0	0.0006981290142418318	0	0.0018206645425580337	0	0	0.00037421325837525032	0.00022883557020103199
IGHV4-28	0.0001658328957187474	0.00024000960038401525	0	0.00031266750044666776	0.0006894537903736032	0.0004981792733699457	0.00047190791828941535	0.00035224046282262005	0.0004089003986778887	0.0001373013421206192	0.0003520672213681334	0.00014057052892004347	0.0005049423141659273	5.858631228457326e-05	0.0005925399223772702	0.0001112491424545269	0	0	0.0015707902820441216	0.00016295491580662686	0	0	0.0005084530316512013	0.00031646290666417158	0.00024000960038401525
