gene	IgK.C13	IgK.C15	IgK.C16	IgK.C20	IgK.C25	IgK.C26	IgK.C27	IgK.C28	IgK.C29	IgK.C32	IgK.C35	IgK.C37	IgK.C40	IgK.C41	IgK.C42	IgK.C43	IgK.C44	IgK.C46	IgK.C47	IgK.C48	IgK.C49	IgK.C50	IgK.C51	average	median
IGKV3-15:IGKJ5	0.01528693999531751	0.01046464497586499	0.014659532360917682	0.013945131271956875	0.011394746577876435	0.011762393735786499	0.01051484567500619	0.011551810746334488	0.013693743926988562	0.015198718307218077	0.012345782697427546	0.01221699645495248	0.011462739079986524	0.011382971075271395	0.02267495156750416	0.01430108552049141	0.014743351178036697	0.0144042547952626	0.011563171946965316	0.014150660030392765	0.01365062612767759	0.012969545585550968	0.016423221439769077	0.013511385437937212	0.01365062612767759
IGKV3-20:IGKJ3	0.010053573150073679	0.01753933453701315	0.014781695130591996	0.013676955670573088	0.016352201257861642	0.013245992141657057	0.014692424402731679	0.013022041204958876	0.011643782261271711	0.012237929026591179	0.013605556442063009	0.011652048642006701	0.012000786016394056	0.010304584341824631	0.012746001288454475	0.012462374524999658	0.0144570725143855	0.018466993327259745	0.0144214841136309	0.010813240211903908	0.010237969595758192	0.014299755389197222	0.015023515067061486	0.013379883054707109	0.013245992141657057
IGKV1-39:IGKJ4	0.013909738193937553	0.010538339658793616	0.014667676545562638	0.014138813650734055	0.011493402392403505	0.013476511415875986	0.014092511008410784	0.012636980846747725	0.013926072915769805	0.013849914301599158	0.014585380465668369	0.014182544054159672	0.01149782909757832	0.015097414268254688	0.01727175536913759	0.012053772081557047	0.016962010821333483	0.01163420579617364	0.012256096108581216	0.012668845630983711	0.011817903175350506	0.01054930274836126	0.012690671112548832	0.013304247463457528	0.013476511415875986
IGKV1-39:IGKJ2	0.011396344906419133	0.012343859390544968	0.013753491819166517	0.014406989252117842	0.01109877913429523	0.013343519526903526	0.01287086918724824	0.014341748069009818	0.01376754254695437	0.010387435726199368	0.014235443314380742	0.013625246576180867	0.012603164651719878	0.014917683146013563	0.01472024605324226	0.01069176393674834	0.015136984340557094	0.013111565262354418	0.013555328911611025	0.015474503225060016	0.0141830637440002	0.012055026345544168	0.013886642446562318	0.013300314848384082	0.013625246576180867
IGKV1D-39:IGKJ2	0.011396344906419133	0.011901691292973209	0.013753491819166517	0.014228205517861987	0.011024787273399929	0.012988874489643632	0.01287086918724824	0.013781660275248147	0.013439548680439672	0.010387435726199368	0.013899503649144617	0.01342045299398802	0.012603164651719878	0.014737952023772436	0.01472024605324226	0.01069176393674834	0.014993845008731497	0.013111565262354418	0.013555328911611025	0.015474503225060016	0.013993471714449122	0.012055026345544168	0.013700014930201308	0.013162162951094214	0.013439548680439672
IGKV1D-39:IGKJ4	0.01377201801379956	0.01024356092707911	0.014667676545562638	0.01378124618222234	0.011345418670612901	0.01329918889724604	0.013765285520599389	0.012636980846747725	0.01359807904925511	0.013652528349557365	0.014585380465668369	0.014041307100923228	0.011076748886476775	0.015007548707134125	0.01699466838460597	0.01184947085983574	0.016962010821333483	0.01163420579617364	0.012256096108581216	0.012401852045504605	0.011817903175350506	0.01054930274836126	0.012690671112548832	0.01315778909631217	0.01329918889724604
IGKV4-1:IGKJ3	0.01184393549186762	0.013265042927152802	0.014476288206406212	0.011263375258119013	0.010654827968923421	0.014540446527655671	0.014005250878327746	0.011341777823673859	0.013119754660587846	0.013422244738841937	0.013941496107299134	0.01539482790277249	0.013790376913575627	0.014198758657049055	0.01385434922658095	0.014096784298770103	0.01574532650081589	0.016989633861078966	0.008055243378784828	0.01121373059012257	0.00821565461388003	0.0099765735273469	0.016049966407047055	0.013019811585507813	0.013790376913575627
IGKV1-9:IGKJ4	0.011706215311729624	0.009432919414864216	0.00977302157394512	0.015777664548079412	0.009766925638179803	0.00981184603085708	0.00881327313838693	0.011481799772114276	0.009921814462069557	0.010560148434235937	0.011589918450646268	0.00812112481109558	0.011088445559007374	0.013360013419923792	0.00831260953594857	0.009704308031762027	0.012262269426392983	0.024991997636224852	0.010393862424238487	0.010279253040945688	0.011817903175350506	0.010641678429170026	0.014277005001617438	0.011473305098555892	0.010560148434235937
IGKV3-20:IGKJ5	0.009778132789797687	0.011938538634437522	0.008795719416550609	0.010995199656735228	0.016648168701442846	0.009486754746702176	0.008311527390409457	0.009346465058397903	0.008158847429553065	0.014113095570988214	0.012849692195281733	0.007414940044913355	0.011228805629374554	0.007099379328524527	0.014685610180175808	0.00837635009057354	0.009447195900489534	0.010341516263265458	0.010004092583329542	0.008009807564373264	0.010143173580982654	0.010198275161287941	0.0050389429417473305	0.010104792646057998	0.0097781327897976875
IGKV1-5:IGKJ3	0.007436889727451761	0.011594630114103933	0.011727625888734146	0.007747295151087154	0.008879023307436184	0.010077829808802001	0.013765285520599389	0.009836541877939368	0.009921814462069557	0.01134969224240311	0.009406310626611463	0.012876102236722555	0.009918778305947524	0.008986556112056364	0.00858969652048019	0.011645169638114435	0.00858835990953594	0.009972176396720262	0.007145780416663959	0.008677291528071037	0.009858785536656037	0.011750186598875237	0.010295617985915842	0.010002062604912933	0.0099187783059475239
IGKV1-9:IGKJ1	0.0093649722493837	0.008253804488006188	0.008531033415589596	0.00876040297853701	0.0076951535331113595	0.010077829808802001	0.00883508817090769	0.011131744901013232	0.00948448930671663	0.009079753793922486	0.00907037096137534	0.007273703091676909	0.010211195119212486	0.008042967720290445	0.007481348582353714	0.007967747647130928	0.008302081245884742	0.014773594661807797	0.00831508993939079	0.008677291528071037	0.012228685906044508	0.007870408004906997	0.011011023465299722	0.0092365121964971871	0.0087604029785370106
IGKV1-39:IGKJ3	0.009273158795958369	0.011201591805151257	0.010078428498130908	0.009451700084326328	0.007596497718584292	0.008629695906657431	0.008551492748137815	0.011628822817976718	0.00825451230728652	0.009908774792498019	0.009873826660731737	0.009050934753235509	0.007860163940562189	0.007413908792446499	0.009698044458606666	0.009465956606420505	0.011556115389386692	0.008125477063994288	0.006193009694442098	0.008365799011678741	0.008436845315022956	0.00840618695359785	0.010015676711374323	0.0090885487315742492	0.0090509347532355088
IGKV4-1:IGKJ5	0.008814091528831718	0.007074689561148161	0.010505998191991005	0.00679378190172258	0.007991120976692566	0.01010738356190699	0.012172788146583928	0.007981251061103827	0.006887871196808618	0.0086849818898389	0.007222702802576659	0.011722667118624923	0.007579443799827824	0.008267631623091855	0.011637653350327999	0.007967747647130928	0.013168818527955109	0.006648117597813507	0.009874169303026563	0.010412749833685245	0.007773273211594183	0.00820296045581856	0.009704630850772637	0.0090085445277771417	0.0082676316230918551
IGKV1D-39:IGKJ3	0.008997718435682377	0.011201591805151257	0.00983410295878228	0.00927291635007047	0.007448513996793689	0.008629695906657431	0.008420602553013256	0.011628822817976718	0.008090515374029172	0.009514002888414433	0.009873826660731737	0.008909697799999063	0.007579443799827824	0.007413908792446499	0.009698044458606666	0.009057354162977893	0.011269836725735494	0.008125477063994288	0.006193009694442098	0.008365799011678741	0.008436845315022956	0.008184485319656806	0.009829049195013312	0.0089554461342045439	0.0089096977999990629
IGKV1-9:IGKJ3	0.009181345342533039	0.014542417431248997	0.00977302157394512	0.008983882646356833	0.006807251202367741	0.009043448450127308	0.005235607804982335	0.010781690029912189	0.00617721781936011	0.006957854809473211	0.007642627384121814	0.006073188989167129	0.007439083729460643	0.007608617508207722	0.007758435566885332	0.011508968823633564	0.00906549101562127	0.010341516263265458	0.004763853611109307	0.004004903782186632	0.006673639440197934	0.0067249495628782805	0.009626869385622216	0.008118081833594094	0.0076426273841218141
IGKV1-5:IGKJ5	0.006059687926071805	0.0037338639350504186	0.006596789562412957	0.00876040297853701	0.00841040818843261	0.007092900745197888	0.007068070536726152	0.005880921834497557	0.006915204019018177	0.009310037404637912	0.006942753081546558	0.00783865090462269	0.00846839091215331	0.007249155263725466	0.009143870489543427	0.009806458642622681	0.0043896061759850355	0.006894344175510305	0.004677238090907319	0.007342323600675492	0.007078102436573566	0.006281546294996196	0.006998531863537959	0.0070843156114340214	0.0070680705367261523
IGKV3D-15:IGKJ1	0.008859998255544383	0.006436002309100063	0.0056602083282432155	0.005870065941400649	0.006984831668516465	0.007802190819717677	0.007417111057058307	0.007333649549566894	0.008008516907400495	0.0067440200280946	0.00817453185407901	0.006167346957991424	0.00940880338361343	0.008327541997172231	0.004110123603885682	0.007831546832650057	0.003673909516857042	0.005540097998177923	0.006236317454543092	0.007164327877022754	0.007078102436573566	0.006300021431157949	0.006127603453853234	0.0068372552027052245	0.0069848316685164648
IGKV3D-20:IGKJ4	0.008125490628141739	0.004716459707432108	0.007146522025947369	0.008358139576461332	0.005771365149833519	0.0063836106706780995	0.006315451914759942	0.0068085672429153265	0.006477878863665248	0.007303280225546348	0.0061029039184562475	0.0066969855326280935	0.006632013324849346	0.0064403652136403935	0.007989341387328349	0.006912191334904181	0.006870687927628753	0.006648117597813507	0.004937084651513281	0.006941833222456829	0.007678477196818644	0.005265413806099752	0.006671933709906188	0.0066606136882358512	0.0066719337099061882
IGKV1-33:IGKJ4	0.0055088072055198235	0.005158627805003868	0.00671895233208727	0.003977938087192826	0.0034406215316315214	0.004832038632666061	0.005464665646450312	0.003990625530551913	0.005548562908540275	0.00636569695334783	0.005710974309014103	0.005837794067106388	0.005895122955421641	0.0066949843034819915	0.006165185405828524	0.0048521540158810135	0.008302081245884742	0.009233496663629872	0.006236317454543092	0.010145756248206135	0.00876863136673734	0.007371579328539653	0.005412197974469355	0.0061579483465971979	0.0058377940671063876
IGKV1D-33:IGKJ4	0.0055088072055198235	0.005158627805003868	0.00671895233208727	0.003977938087192826	0.0034406215316315214	0.004832038632666061	0.005464665646450312	0.003990625530551913	0.005548562908540275	0.00636569695334783	0.005710974309014103	0.005837794067106388	0.005895122955421641	0.0066949843034819915	0.006165185405828524	0.0048521540158810135	0.008302081245884742	0.009233496663629872	0.006236317454543092	0.010145756248206135	0.00876863136673734	0.007371579328539653	0.005412197974469355	0.0061579483465971979	0.0058377940671063876
IGKV1-9:IGKJ2	0.005233366845243832	0.004532223000110541	0.005558406020181288	0.006585200878424079	0.004513503514613394	0.005674320596158311	0.006162746687114624	0.005408347758511146	0.005944888830578868	0.005132034753086623	0.006508831013949897	0.003742779260765788	0.005649492832279073	0.0066949843034819915	0.004364120006372999	0.005516132986475257	0.006942257593541552	0.00794080713072169	0.004287468249998375	0.008076555960743042	0.009053019411063958	0.008480087498244865	0.008771493268967576	0.0061205681913316847	0.0056743205961583111
IGKV1-39:IGKJ5	0.00601378119935914	0.0046673299188130235	0.006474626792738643	0.008194254486726796	0.0071032186459489485	0.006354056917573108	0.006413619561103361	0.004953276426079788	0.004761377628905005	0.010000888236784187	0.004703155313305732	0.005578859652839572	0.005895122955421641	0.006110858156198326	0.009698044458606666	0.005124555644842755	0.005820999494241026	0.0025853790658163646	0.005716624333331167	0.007831811840720525	0.004392215351266633	0.004618784040438379	0.005692139249010873	0.006030651276959639	0.005820999494241026
IGKV1D-39:IGKJ5	0.00601378119935914	0.004372551187098517	0.006474626792738643	0.008194254486726796	0.0071032186459489485	0.006354056917573108	0.006413619561103361	0.004953276426079788	0.0045973806956476565	0.010000888236784187	0.004703155313305732	0.005437622699603126	0.005614402814687277	0.0059311270339571995	0.009698044458606666	0.005124555644842755	0.005820999494241026	0.0025853790658163646	0.005716624333331167	0.007831811840720525	0.004202623321715554	0.004618784040438379	0.005505511732649861	0.0059681867801293824	0.0057166243333311674
IGKV3D-15:IGKJ4	0.006748288826761784	0.005084933122075241	0.00441822016988769	0.006093545609220471	0.005845357010728821	0.006930355103120437	0.005148347674899296	0.005145806605185362	0.0063138819304078995	0.0068098153454418655	0.005724971795065608	0.006261504926815723	0.00622730845529064	0.005344005367969517	0.007111899269644889	0.005890685226297651	0.0029582128577290458	0.0022160391992711694	0.004092583329543904	0.006430095516955203	0.006619921698491794	0.005209988397614491	0.00578545300719138	0.0055830965411134727	0.0058453570107288213
IGKV2-30:IGKJ1	0.002983937236323238	0.002800397951287814	0.00484578986374779	0.0064660117222535085	0.0041188802565051185	0.007181562004512861	0.0042757463740689065	0.007141119370461319	0.003826595109338122	0.007862540422998096	0.006214883806868288	0.003672160784147566	0.005778156230115656	0.005032471422751563	0.005218471542012159	0.00561828359733591	0.003721622627465574	0.004308965109693939	0.01078363226514743	0.0053398717095821755	0.0059721489308589455	0.008757214540671167	0.005007838355687161	0.0055186217927754048	0.0052184715420121588
IGKV3D-20:IGKJ1	0.007987770448003743	0.0035373447805740806	0.004357138785050533	0.0042908096221405765	0.005381674682451598	0.006472271929993073	0.0058900587806051275	0.005320834040735884	0.005411898797492486	0.003816128406141335	0.005053092464593361	0.006073188989167129	0.004187408765954261	0.0069196482062834	0.005957370167429809	0.00592473542991787	0.004580458618419168	0.008125477063994288	0.004287468249998375	0.004672387745884404	0.005118984797879096	0.004397082406497338	0.0048523154253863185	0.0053311108088953596	0.0051189847978790962
IGKV1-9:IGKJ5	0.005233366845243832	0.0032425660488595736	0.0061081384837157	0.0069725656359784375	0.004920458749537553	0.006206288152048152	0.0036649254634876344	0.004305674914542854	0.004427917197948398	0.005329420705128416	0.004703155313305732	0.004284187581505494	0.0062226297862783995	0.0034598241031417	0.0062344571519614275	0.004903229321311341	0.006298130600326356	0.005170758131632729	0.006236317454543092	0.0050728781241030675	0.004550208709225863	0.005431690031555534	0.008398238236245551	0.0052772620322446449	0.0051707581316327291
IGKV2-30:IGKJ2	0.003121657416461233	0.004814719284670276	0.004540382939562004	0.005467802539324971	0.005142434332223457	0.006014188756865709	0.0026341651768817375	0.007718709907778043	0.005268401480892307	0.004293144456909002	0.00537503464377798	0.004719668187317865	0.007719803870195007	0.0042236813726664905	0.006049732495607014	0.004954304626741667	0.004556602063114901	0.0022160391992711694	0.008163512779037312	0.00439204448113134	0.0040288306279603996	0.005653391665496575	0.00575434842113121	0.0050792435097833767	0.0049543046267416669
IGKV2-28:IGKJ1	0.0055088072055198235	0.004593635235884397	0.005090115403096418	0.005065539137249291	0.005450733752620547	0.005955081250655727	0.005170162707420056	0.005355839527845989	0.004960907231034779	0.00434249094491945	0.005515009504293031	0.004166490120475123	0.005240109293708126	0.0032052050133001032	0.003140319158025016	0.007320793778346792	0.003864761959291173	0.005170758131632729	0.00597647089393713	0.004672387745884404	0.004076228635348169	0.005985944116408139	0.004945629183566824	0.004990148692628836	0.0050901154030964183
IGKV2D-28:IGKJ1	0.0055088072055198235	0.004593635235884397	0.005090115403096418	0.005065539137249291	0.005450733752620547	0.005955081250655727	0.005170162707420056	0.005355839527845989	0.004960907231034779	0.00434249094491945	0.005515009504293031	0.004166490120475123	0.005240109293708126	0.0032052050133001032	0.003140319158025016	0.007320793778346792	0.003864761959291173	0.005170758131632729	0.00597647089393713	0.004672387745884404	0.004076228635348169	0.005985944116408139	0.004945629183566824	0.004990148692628836	0.0050901154030964183
IGKV1-17:IGKJ1	0.00468248612469185	0.0065833916749573175	0.006250661715002399	0.00515493100437722	0.0061832531754840315	0.004787708003008573	0.004188486243985868	0.006370998654039019	0.004591914131205746	0.005099137094412991	0.004703155313305732	0.003954634690620455	0.005205019276116329	0.005601619976515134	0.002355239368518762	0.0038817232127048113	0.003922017692021413	0.005170758131632729	0.003118158727271546	0.004294146833122333	0.00585207397880993	0.005154562989129231	0.005474407146589692	0.0048948037025010049	0.0050991370944129914
IGKV1-27:IGKJ1	0.0027544036027599117	0.005011238439146614	0.004723627094073475	0.004156721821448684	0.004587495375508695	0.0063836106706780995	0.004712047024484102	0.0029404609172487784	0.004919907997720442	0.005033341777065726	0.0034013891105157523	0.005649478129457795	0.008561964292398097	0.005391933667233818	0.005264652706100762	0.006129036651639176	0.0034353439638143764	0.0036933986654519493	0.0028583121666655837	0.008009807564373264	0.005308576827430174	0.0033255245091156327	0.005225570458108343	0.0048468627579321419	0.0049199079977204421
IGKV2-28:IGKJ2	0.003925025133932874	0.0045445054472653115	0.004642185247623932	0.006130792220523777	0.006566777654458011	0.005098022410610982	0.0042048475183764375	0.005784656744944769	0.004735411447805926	0.0037009866007836224	0.004325223189915093	0.005455277318757682	0.005228412621177527	0.0029655635169785997	0.005507103817565928	0.005184143501178136	0.0035069136297271757	0.004709083298451235	0.0052943736723464795	0.004605639349514627	0.004194723653817592	0.005154562989129231	0.005108928260382711	0.0048075286628377241	0.0047354114478059262
IGKV2D-28:IGKJ2	0.003925025133932874	0.0045445054472653115	0.004642185247623932	0.006130792220523777	0.006566777654458011	0.005098022410610982	0.0042048475183764375	0.005784656744944769	0.004735411447805926	0.0037009866007836224	0.004325223189915093	0.005455277318757682	0.005228412621177527	0.0029655635169785997	0.005507103817565928	0.005184143501178136	0.0035069136297271757	0.004709083298451235	0.0052943736723464795	0.004605639349514627	0.004194723653817592	0.005154562989129231	0.005108928260382711	0.0048075286628377241	0.0047354114478059262
IGKV3D-15:IGKJ2	0.00592196774593381	0.004925261309063217	0.0039295690911904345	0.004743728415588748	0.0038845726970033307	0.004137525434698768	0.004128494904553779	0.004997033284967419	0.004017924864805028	0.004597447799640101	0.006606813416310432	0.004478388392205605	0.005661189504809672	0.006395432433080113	0.004179395350018588	0.004545702183299055	0.00245722519633945	0.0018466993327259746	0.0051644503920434985	0.00611860300056291	0.006438229336838678	0.006263071158834442	0.003234876950257545	0.0047249392258595915	0.0045974477996401008
